User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product Category,Orders,Amount,Status,unnamed1
1003950,Brad,P00080042,F,26-35,29,0,Maharashtra,Western,Banking,Household items,3,3043,,
1005232,Dorothy,P00059642,F,26-35,34,1,Maharashtra,Western,Aviation,Household items,3,3030,,
1000375,Elliston,P00295242,F,26-35,29,0,Maharashtra,Western,Aviation,Household items,1,3022,,
1003452,Bhavna,P00112442,F,26-35,33,0,Maharashtra,Western,Healthcare,Beauty,1,2994,,
1000863,Alex,P00284842,F,26-35,35,1,Maharashtra,Western,Textile,Pet Care,3,2801,,
1005181,DeCherney,P00025442,F,26-35,32,1,Maharashtra,Western,IT Sector,Household items,4,2381,,
1001774,Cortes,P00013942,F,26-35,26,0,Maharashtra,Western,Media,Pet Care,1,2160,,
1000028,Rachna,P00270242,M,26-35,34,1,Maharashtra,Western,Media,Clothing & Apparel,4,1955,,
1001216,Kunitz,P00233542,F,26-35,33,0,Gujarat,Western,Lawyer,Clothing & Apparel,2,1828,,
1001101,Gibson,P00234742,F,36-45,40,0,Uttar Pradesh,Central,Banking,Auto,3,23456,,
1002665,Champak Lata,P00261842,F,36-45,36,0,Delhi,Central,IT Sector,Stationery,4,21427,,
1002395,Vaibhav,P00220342,F,36-45,38,1,Delhi,Central,Aviation,Stationery,2,21317,,
1005054,Parhena,P0096542,F,36-45,37,0,Delhi,Central,Hospitality,Stationery,1,21266,,
1003415,Arsheen,P00152742,M,36-45,42,0,Delhi,Central,Hospitality,Stationery,1,21039,,
1000749,Flanagan,P00114342,F,36-45,37,1,Uttar Pradesh,Central,Lawyer,Footwear & Shoes,2,20963,,
1004269,Namrata,P00345242,F,36-45,40,0,Delhi,Central,Lawyer,Footwear & Shoes,1,20959,,
1003007,Maurice,P00191942,F,36-45,45,0,Delhi,Central,Banking,Stationery,4,20951.5,,
1001183,Mahima,P00084842,F,36-45,43,1,Delhi,Central,Aviation,Footwear & Shoes,4,20945,,
1000850,Bhawna,P00319942,F,36-45,44,0,Uttar Pradesh,Central,Lawyer,Footwear & Shoes,3,20932,,
1001019,Neil,P00259142,F,36-45,43,1,Delhi,Central,Govt,Footwear & Shoes,2,20928,,
1004079,Fisher,P00284742,F,36-45,44,1,Uttar Pradesh,Central,Agriculture,Footwear & Shoes,2,20914,,
1004285,Bhishm,P00315842,M,36-45,38,0,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,3,20900,,
1001335,Kushal,P00108942,F,36-45,42,0,Delhi,Central,IT Sector,Footwear & Shoes,1,20873,,
1001015,Bharat,P00289942,F,36-45,44,0,Delhi,Central,Chemical,Stationery,2,20867,,
1004277,Sanjay,P00315442,F,36-45,45,1,Delhi,Central,Construction,Footwear & Shoes,2,20840,,
1003724,Devendra,P00232442,F,36-45,36,0,Delhi,Central,Aviation,Footwear & Shoes,2,20833,,
1003384,Sujay,P00033742,F,36-45,41,1,Delhi,Central,Banking,Footwear & Shoes,4,20819,,
1001202,Diwakar,P00205442,F,36-45,45,0,Delhi,Central,IT Sector,Footwear & Shoes,2,20752,,
1005111,Amisha,P00177842,F,36-45,38,0,Uttar Pradesh,Central,Media,Footwear & Shoes,4,20751,,
1004937,Ferrer,P00112842,F,36-45,40,1,Uttar Pradesh,Central,Media,Footwear & Shoes,2,20744,,
1002994,Hemant,P00000142,F,36-45,42,0,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,2,20691,,
1002251,Raglin,P00337442,F,36-45,36,1,Delhi,Central,Media,Footwear & Shoes,1,20659,,
1001298,Siddharth,P00349142,F,36-45,36,0,Uttar Pradesh,Central,Construction,Footwear & Shoes,1,20642,,
1002537,Cindy,P00359242,M,36-45,42,1,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,4,20641,,
1002860,Chad,P00033942,F,36-45,40,0,Delhi,Central,IT Sector,Footwear & Shoes,1,20598,,
1003283,Gute,P00233542,M,36-45,38,1,Delhi,Central,Textile,Footwear & Shoes,3,20566,,
1001941,Gopal,P00184942,M,36-45,26,1,Delhi,Central,Chemical,Footwear & Shoes,4,20559,,
1001181,Cathy,P00278642,F,36-45,40,1,Delhi,Central,Media,Footwear & Shoes,1,20553,,
1004354,Zydlo,P00153142,F,36-45,41,0,Delhi,Central,Govt,Footwear & Shoes,3,20547,,
1004819,Swetha,P00269642,F,36-45,41,1,Delhi,Central,Automobile,Footwear & Shoes,1,20508,,
1004680,Ballard,P00215542,F,36-45,45,0,Delhi,Central,Textile,Footwear & Shoes,1,20500,,
1003272,Pinky,P00324642,M,36-45,42,1,Delhi,Central,IT Sector,Footwear & Shoes,2,20486,,
1002068,Dhanraj,P00172842,M,36-45,39,0,Uttar Pradesh,Central,Construction,Footwear & Shoes,3,20457,,
1000651,Carreira,P00194142,M,36-45,41,0,Uttar Pradesh,Central,Chemical,Furniture,1,20361,,
1001451,Sink,P00311642,F,36-45,41,1,Madhya Pradesh,Central,Banking,Footwear & Shoes,4,20344,,
1001339,Hendricks,P00173342,F,36-45,40,0,Madhya Pradesh,Central,Aviation,Footwear & Shoes,1,20338,,
1002031,Aditya,P00350942,F,36-45,37,0,Delhi,Central,IT Sector,Footwear & Shoes,4,20315,,
1001021,Pradeep,P00059442,F,36-45,37,1,Madhya Pradesh,Central,Automobile,Footwear & Shoes,4,20315,,
1006011,Aniket,P00182342,F,36-45,43,1,Delhi,Central,Construction,Footwear & Shoes,1,20308,,
1000976,Ashwin,P00250242,F,36-45,41,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,20301,,
1005433,Mayank,P00174142,M,36-45,38,0,Delhi,Central,Chemical,Footwear & Shoes,1,20286,,
1000338,Nunn,P00208342,F,36-45,45,0,Delhi,Central,Automobile,Footwear & Shoes,3,20281,,
1000646,Aarushi,P00086442,M,36-45,43,0,Uttar Pradesh,Central,Govt,Footwear & Shoes,3,20279,,
1004050,Abhijeet,P00138542,F,36-45,43,1,Uttar Pradesh,Central,Govt,Footwear & Shoes,1,20276,,
1005807,Beltran,P00303442,F,36-45,41,0,Madhya Pradesh,Central,Textile,Footwear & Shoes,3,20275,,
1001359,Aarushi,P00249742,M,36-45,36,0,Madhya Pradesh,Central,Govt,Footwear & Shoes,4,20257,,
1004673,Lee,P00125942,M,36-45,36,0,Uttar Pradesh,Central,Chemical,Footwear & Shoes,4,20216,,
1001952,Rob,P00068442,F,36-45,38,0,Delhi,Central,Healthcare,Footwear & Shoes,3,20173,,
1003025,Kristen,P00232842,M,36-45,39,0,Uttar Pradesh,Central,Govt,Furniture,3,20077,,
1004725,Jackson,P0096442,F,36-45,41,0,Uttarakhand,Central,Banking,Furniture,3,19975,,
1000637,Lawera,P00103242,M,36-45,45,1,Uttarakhand,Central,Food Processing,Furniture,3,19911,,
1004357,Dana,P00036842,M,36-45,45,0,Uttar Pradesh,Central,IT Sector,Food,2,19676,,
1005650,Mautz,P00085942,M,36-45,39,1,Uttar Pradesh,Central,Healthcare,Food,1,19674,,
1002955,Soodesh,P00119142,F,36-45,44,0,Uttar Pradesh,Central,Chemical,Food,4,19670,,
1004884,Divyeta,P00319342,F,36-45,43,0,Uttar Pradesh,Central,Govt,Food,4,19613,,
1003216,Pratyusmita,P00330242,F,36-45,41,1,Uttar Pradesh,Central,Construction,Food,3,19591,,
1004601,Gaurav,P00156442,F,36-45,41,0,Delhi,Central,Aviation,Food,3,19507,,
1004238,Dona,P00206642,F,36-45,43,1,Uttar Pradesh,Central,Food Processing,Food,2,19490,,
1003711,Manning,P00031042,F,36-45,36,0,Madhya Pradesh,Central,Healthcare,Food,3,19477,,
1000150,Toch,P00025442,F,36-45,44,1,Delhi,Central,Agriculture,Food,3,19469,,
1001980,Christina,P00174442,F,36-45,38,1,Delhi,Central,Media,Food,4,19454,,
1004765,Alex,P00102642,M,36-45,43,0,Uttarakhand,Central,Hospitality,Food,3,19408,,
1000476,Manjiri,P00143642,F,36-45,41,0,Uttar Pradesh,Central,Agriculture,Food,2,19392,,
1000327,Uudhav,P00323642,F,36-45,37,0,Uttar Pradesh,Central,Retail,Food,1,19367,,
1005090,Harton,P00110542,M,36-45,44,1,Uttar Pradesh,Central,Govt,Food,2,19310,,
1003353,Jenkins,P00289942,F,36-45,38,0,Delhi,Central,Healthcare,Food,2,19243,,
1000957,Goldenen,P00306042,F,36-45,43,0,Uttar Pradesh,Central,Chemical,Food,1,19215,,
1002119,Pooja,P00059442,F,36-45,37,0,Uttar Pradesh,Central,Media,Food,4,19209,,
1000264,Parna,P00125942,F,36-45,45,0,Uttar Pradesh,Central,Aviation,Food,2,19166,,
1002233,Vicky,P00283942,M,36-45,36,0,Uttar Pradesh,Central,Healthcare,Food,1,19164,,
1004964,Ameesha,P00119842,F,36-45,41,0,Uttar Pradesh,Central,Banking,Food,1,19141,,
1001288,Ballard,P00091142,M,36-45,38,1,Delhi,Central,IT Sector,Food,2,19136,,
1000613,Vikash,P00054242,F,36-45,45,1,Uttar Pradesh,Central,Media,Food,2,19119,,
1004114,Pratiksha,P00113542,F,36-45,44,0,Delhi,Central,Food Processing,Food,3,19116,,
1001242,Lucas,P00030642,M,36-45,40,0,Madhya Pradesh,Central,Textile,Food,2,19067,,
1002934,Brumley,P00003442,M,36-45,40,0,Delhi,Central,Govt,Food,4,19049,,
1003538,Shivani,P00159542,F,36-45,45,0,Uttar Pradesh,Central,Healthcare,Food,2,19031,,
1000379,Thais,P00176842,M,36-45,36,0,Uttar Pradesh,Central,Automobile,Food,1,19014,,
1002730,Meghana,P00226342,F,36-45,39,0,Madhya Pradesh,Central,IT Sector,Food,1,19000,,
1001185,Duhita,P00213742,M,36-45,40,1,Delhi,Central,Retail,Food,2,18996,,
1001737,Adhvaita,P00180642,F,36-45,38,0,Uttar Pradesh,Central,Healthcare,Food,1,18970,,
1002761,MacAllister,P00265742,F,36-45,36,1,Delhi,Central,Banking,Stationery,1,17052,,
1005464,Keith,P00274242,F,36-45,37,1,Madhya Pradesh,Central,IT Sector,Tupperware,2,16947,,
1002340,James,P00008742,F,36-45,36,1,Delhi,Central,Banking,Footwear & Shoes,1,16933,,
1004721,Allen,P00102242,F,36-45,37,0,Delhi,Central,Retail,Footwear & Shoes,3,16907,,
1003878,Poddar,P00086442,F,36-45,42,0,Delhi,Central,Healthcare,Footwear & Shoes,3,16903,,
1000733,Bhawna,P00188542,F,36-45,41,0,Delhi,Central,Chemical,Footwear & Shoes,3,16878,,
1005472,Nida,P00088042,F,36-45,40,1,Delhi,Central,Aviation,Footwear & Shoes,4,16865,,
1004511,Shikhar,P00120042,F,36-45,44,0,Delhi,Central,Chemical,Footwear & Shoes,2,16862,,
1004947,Suman,P00085042,F,36-45,43,0,Delhi,Central,Automobile,Footwear & Shoes,3,16854,,
1003237,Roach,P00110042,M,36-45,45,1,Delhi,Central,Chemical,Footwear & Shoes,4,16842,,
1004894,Kanak,P00155442,F,36-45,40,0,Delhi,Central,Textile,Footwear & Shoes,1,16818,,
1002793,Aniket,P00148342,F,36-45,40,1,Delhi,Central,IT Sector,Footwear & Shoes,3,16799,,
1003346,Pete,P00177542,F,36-45,36,0,Delhi,Central,Hospitality,Footwear & Shoes,4,16794,,
1004291,Meade,P00221842,M,36-45,39,0,Uttarakhand,Central,Food Processing,Footwear & Shoes,4,16787,,
1000245,Dortch,P00200642,F,36-45,45,0,Delhi,Central,Banking,Footwear & Shoes,2,16758,,
1001279,Hitesh,P00165842,F,36-45,43,1,Delhi,Central,Food Processing,Footwear & Shoes,2,16724,,
1001881,Fortune-,P00302442,F,36-45,41,0,Uttar Pradesh,Central,Chemical,Footwear & Shoes,2,16716,,
1003232,Pauline,P00000142,F,36-45,43,1,Uttar Pradesh,Central,Chemical,Tupperware,2,16713,,
1003017,Adrian,P00033342,M,36-45,40,1,Uttar Pradesh,Central,Hospitality,Furniture,3,16706,,
1003526,Kartikay,P00296242,F,36-45,45,0,Delhi,Central,Govt,Footwear & Shoes,2,16685,,
1002946,Ellis,P00320742,F,36-45,39,1,Delhi,Central,Hospitality,Footwear & Shoes,1,16681,,
1002059,Mathew,P00253142,M,36-45,45,1,Delhi,Central,Media,Footwear & Shoes,4,16655,,
1005630,Divyeshkumar,P00216142,F,36-45,44,0,Delhi,Central,Healthcare,Footwear & Shoes,1,16649,,
1003336,Vipul,P00124242,F,36-45,37,0,Delhi,Central,IT Sector,Footwear & Shoes,3,16630,,
1005159,Kasheen,P00334242,F,36-45,42,1,Delhi,Central,Banking,Footwear & Shoes,4,16620,,
1005678,Ferguson,P00118242,F,36-45,38,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,2,16608,,
1005322,Kunitz,P00286542,M,36-45,44,1,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,2,16592,,
1004788,Bern,P00119742,F,36-45,42,0,Delhi,Central,Aviation,Footwear & Shoes,1,16585,,
1004054,Hitesh,P00123842,F,36-45,42,0,Uttar Pradesh,Central,Hospitality,Footwear & Shoes,2,16569,,
1005698,Rashmi,P00196342,F,36-45,39,0,Delhi,Central,Retail,Footwear & Shoes,3,16568,,
1003553,Tulika,P00074442,M,36-45,36,1,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,1,16561,,
1000611,Yogesh,P00329442,F,36-45,39,0,Uttarakhand,Central,Chemical,Tupperware,4,16549,,
1004022,Seth,P00288042,F,36-45,45,0,Delhi,Central,Agriculture,Footwear & Shoes,2,16544,,
1002125,Noshiba,P00190742,F,36-45,38,0,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,16522,,
1005165,Becky,P00085942,F,36-45,37,0,Madhya Pradesh,Central,Hospitality,Footwear & Shoes,2,16490,,
1004206,Campbell,P00044142,M,36-45,45,1,Madhya Pradesh,Central,Hospitality,Furniture,2,16484,,
1001285,Laalji,P00348742,M,36-45,44,0,Delhi,Central,Govt,Footwear & Shoes,1,16478,,
1000102,McCrossin,P00071442,F,36-45,36,1,Uttar Pradesh,Central,Lawyer,Footwear & Shoes,3,16460,,
1001763,Subhasmita,P00129642,F,36-45,44,0,Delhi,Central,Automobile,Footwear & Shoes,3,16456,,
1002798,Barroso,P00028842,F,36-45,45,0,Madhya Pradesh,Central,Food Processing,Footwear & Shoes,2,16452,,
1004220,Hughes,P00265242,F,36-45,38,0,Delhi,Central,Retail,Footwear & Shoes,2,16451,,
1004718,Vaibhav,P00251642,F,36-45,42,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,16412,,
1002529,Aayush,P00018642,M,36-45,43,0,Madhya Pradesh,Central,Hospitality,Games & Toys,1,16405,,
1004271,Marley,P00113442,F,36-45,43,0,Madhya Pradesh,Central,Healthcare,Footwear & Shoes,2,16404,,
1005994,Swint,P00274442,F,36-45,41,0,Delhi,Central,Healthcare,Footwear & Shoes,3,16375,,
1001343,Oakman,P00111842,F,36-45,42,1,Delhi,Central,Banking,Footwear & Shoes,4,16375,,
1003275,Morse,P00015242,F,36-45,42,0,Uttar Pradesh,Central,Construction,Tupperware,2,16365,,
1001741,Barchas,P00320742,F,36-45,45,1,Madhya Pradesh,Central,Chemical,Footwear & Shoes,2,16359,,
1000758,Ritu,P00287242,F,36-45,39,0,Delhi,Central,Aviation,Footwear & Shoes,3,16351,,
1005978,Mhatre,P00298542,F,36-45,40,1,Madhya Pradesh,Central,Media,Footwear & Shoes,3,16345,,
1003995,Trudy,P00041042,M,36-45,44,1,Uttar Pradesh,Central,Govt,Footwear & Shoes,3,16324,,
1004685,Pardue,P00271742,F,36-45,43,0,Delhi,Central,Aviation,Footwear & Shoes,3,16319,,
1003220,Katherine,P00341442,F,36-45,38,1,Uttar Pradesh,Central,Textile,Games & Toys,2,16297,,
1001817,Olsen,P00259342,F,36-45,38,0,Delhi,Central,Agriculture,Footwear & Shoes,2,16288,,
1004044,Yana,P00277642,M,36-45,42,0,Uttarakhand,Central,Banking,Games & Toys,2,16283,,
1003717,Brad,P00025442,F,36-45,39,1,Delhi,Central,IT Sector,Footwear & Shoes,3,16268,,
1005981,Krishna,P00015642,F,36-45,44,0,Madhya Pradesh,Central,Food Processing,Footwear & Shoes,2,16268,,
1001407,Aaron,P00219942,M,36-45,41,1,Uttarakhand,Central,Hospitality,Games & Toys,4,16239,,
1003547,Parishi,P00213942,F,36-45,41,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,1,16187,,
1005604,Schwartz,P00128242,F,36-45,41,0,Uttarakhand,Central,Textile,Furniture,3,16080,,
1000281,Turnell,P00220342,M,36-45,41,1,Madhya Pradesh,Central,Lawyer,Furniture,4,16026,,
1003082,Manibalan,P00163442,M,36-45,36,0,Madhya Pradesh,Central,Healthcare,Furniture,1,15949,,
1003436,Zettner,P00224242,M,36-45,37,1,Uttarakhand,Central,Govt,Furniture,3,15944,,
1005523,Suhani,P00121642,F,36-45,40,0,Uttar Pradesh,Central,IT Sector,Food,1,15914,,
1003138,Jasper,P00185442,F,36-45,40,0,Madhya Pradesh,Central,Govt,Food,2,15909,,
1000727,Joseph,P00212942,F,36-45,45,1,Delhi,Central,Chemical,Food,4,15906,,
1003394,Chance,P00106042,F,36-45,39,1,Madhya Pradesh,Central,IT Sector,Food,4,15892,,
1005104,Shantanu,P00295942,F,36-45,39,0,Uttar Pradesh,Central,IT Sector,Food,4,15800,,
1004562,Burns,P00036342,F,36-45,40,1,Delhi,Central,IT Sector,Food,4,15796,,
1000065,Krohn,P00174442,F,36-45,41,0,Uttar Pradesh,Central,Construction,Food,3,15792,,
1002565,Kean,P00196142,F,36-45,40,1,Delhi,Central,Hospitality,Food,4,15768,,
1003999,Thomas,P00046842,F,36-45,38,1,Madhya Pradesh,Central,Lawyer,Food,2,15764,,
1002057,Arti,P00093642,F,36-45,44,0,Uttar Pradesh,Central,IT Sector,Food,1,15763,,
1001594,West,P00282242,M,36-45,37,0,Uttarakhand,Central,Agriculture,Food,4,15749,,
1004909,Olvera,P00110742,M,36-45,40,0,Uttar Pradesh,Central,Healthcare,Food,3,15744,,
1001449,Dorris,P00274542,F,36-45,44,0,Uttar Pradesh,Central,Healthcare,Food,1,15739,,
1005185,Talbott,P00100042,M,36-45,40,0,Uttar Pradesh,Central,Aviation,Food,3,15653,,
1002342,Rashmi,P00368642,F,36-45,45,0,Uttar Pradesh,Central,Retail,Food,4,15631,,
1000208,Deirdre,P00200642,F,36-45,43,0,Uttar Pradesh,Central,Chemical,Food,4,15593,,
1004719,Charlotte,P00042142,M,36-45,43,1,Madhya Pradesh,Central,Banking,Food,3,15590,,
1005927,Vandana,P00240142,F,36-45,44,1,Uttar Pradesh,Central,Lawyer,Food,3,15561,,
1000343,Vrinda,P00242742,M,36-45,37,1,Madhya Pradesh,Central,Banking,Food,1,15544,,
1003473,Edward,P00121642,M,36-45,37,0,Uttar Pradesh,Central,Media,Food,1,15523,,
1005193,Ausman,P00307542,F,36-45,39,0,Delhi,Central,Hospitality,Food,3,15508,,
1001323,Divyansha,P00274342,M,36-45,44,1,Uttar Pradesh,Central,Banking,Food,2,15473,,
1000030,Shrichand,P00265242,M,36-45,41,1,Madhya Pradesh,Central,Healthcare,Food,4,15468,,
1004116,Ramesh,P00002342,F,36-45,45,0,Madhya Pradesh,Central,Banking,Food,2,15463,,
1000456,Akancha,P00286642,F,36-45,39,0,Uttar Pradesh,Central,Food Processing,Food,1,15462,,
1004434,Sidharth,P00359142,M,36-45,41,1,Delhi,Central,Lawyer,Food,4,15450,,
1001548,Arpita,P00327842,F,36-45,41,1,Uttar Pradesh,Central,Media,Food,4,15448,,
1003743,Anudeep,P00184942,M,36-45,39,1,Delhi,Central,Aviation,Food,1,15434,,
1000647,Nida,P00229742,F,36-45,45,1,Uttar Pradesh,Central,Agriculture,Food,2,15425,,
1002820,Arpita,P00336542,M,36-45,38,0,Delhi,Central,Govt,Food,1,15367,,
1004797,Sanjit,P00078742,M,36-45,39,1,Uttar Pradesh,Central,Lawyer,Food,4,15350,,
1000518,Rick,P00119642,M,36-45,45,0,Delhi,Central,Media,Food,1,15282,,
1000628,Pölking,P00043742,M,36-45,43,1,Delhi,Central,Media,Food,2,15270,,
1001999,Zewe,P00084642,M,36-45,38,0,Uttarakhand,Central,Healthcare,Food,2,15263,,
1004367,Deggeller,P0095742,F,36-45,39,1,Madhya Pradesh,Central,Healthcare,Food,3,15262,,
1001377,Wooten,P00014642,F,36-45,36,0,Delhi,Central,Media,Food,2,15260,,
1004437,Sam,P00211142,M,36-45,37,1,Uttar Pradesh,Central,Lawyer,Food,4,15244,,
1001422,Patricia,P00138542,F,36-45,40,0,Uttar Pradesh,Central,Textile,Food,4,15236,,
1001119,Avish,P00014542,F,36-45,43,0,Uttar Pradesh,Central,Construction,Food,4,15234,,
1004979,Kennedy,P00217242,F,36-45,44,0,Uttar Pradesh,Central,Aviation,Food,1,15227,,
1004784,Tanvi,P00042842,M,36-45,39,0,Uttar Pradesh,Central,IT Sector,Food,4,15216,,
1005615,Ritu,P00084442,F,36-45,39,1,Uttar Pradesh,Central,Aviation,Food,3,15195,,
1000010,Nishant,P00053842,M,36-45,45,0,Delhi,Central,Chemical,Food,2,15187,,
1001797,Akshata,P00210042,F,36-45,38,1,Delhi,Central,Aviation,Food,4,15174,,
1002564,Adam,P00259942,M,36-45,39,0,Uttar Pradesh,Central,Healthcare,Food,3,15168,,
1003064,Reed,P00358442,F,36-45,41,1,Delhi,Central,Govt,Hand & Power Tools,4,15102,,
1003727,Baird,P00186342,F,36-45,39,0,Uttar Pradesh,Central,Hospitality,Auto,2,14640,,
1001248,Calhoun,P00344242,M,36-45,36,0,Madhya Pradesh,Central,Aviation,Auto,1,13977,,
1002011,Brijesh,P00193542,M,36-45,44,0,Delhi,Central,Retail,Sports Products,3,13662,,
1001920,Yash,P00215442,M,36-45,44,1,Delhi,Central,Media,Sports Products,4,13610,,
1003775,Van,P00118742,F,36-45,39,0,Uttar Pradesh,Central,Banking,Sports Products,3,13536,,
1002018,Vittorini,P00036142,F,36-45,38,0,Uttar Pradesh,Central,Aviation,Sports Products,2,13466,,
1004602,Valerie,P00138542,F,36-45,44,1,Uttar Pradesh,Central,IT Sector,Sports Products,2,13423,,
1004457,Kane,P00156042,F,36-45,37,0,Uttar Pradesh,Central,Hospitality,Sports Products,1,13403,,
1001696,Brumfield,P00053542,F,36-45,45,0,Madhya Pradesh,Central,Healthcare,Sports Products,3,13371,,
1004681,Wallace,P00110042,M,36-45,36,1,Delhi,Central,Media,Sports Products,1,13292,,
1004490,Adhvaita,P00159542,F,36-45,37,0,Madhya Pradesh,Central,Aviation,Games & Toys,1,13245,,
1000586,Keith,P00184942,F,36-45,45,0,Uttar Pradesh,Central,Banking,Games & Toys,4,13058,,
1000141,Apsingekar,P00111042,F,36-45,37,0,Uttar Pradesh,Central,Food Processing,Games & Toys,3,12970,,
1004639,Weien,P00110842,F,36-45,41,0,Uttar Pradesh,Central,Healthcare,Games & Toys,3,12943,,
1006010,Sanskriti,P00030942,F,36-45,41,1,Delhi,Central,Automobile,Stationery,3,12912,,
1000713,Naresj,P00184942,F,36-45,45,1,Delhi,Central,Banking,Footwear & Shoes,3,12904,,
1002899,McCarthy,P00052842,F,36-45,41,0,Uttar Pradesh,Central,Construction,Footwear & Shoes,4,12893,,
1004007,Shifley,P00015442,F,36-45,44,0,Uttar Pradesh,Central,Govt,Games & Toys,3,12862,,
1000754,Ritter,P00156742,F,36-45,39,1,Delhi,Central,Healthcare,Footwear & Shoes,4,12809,,
1002826,Sagar,P00362342,F,36-45,37,0,Delhi,Central,Agriculture,Footwear & Shoes,4,12799,,
1000693,Suraj,P00274442,F,36-45,38,0,Delhi,Central,IT Sector,Footwear & Shoes,1,12790,,
1003600,Damala,P00338442,F,36-45,39,0,Delhi,Central,IT Sector,Footwear & Shoes,3,12765,,
1001390,Tom,P00313142,F,36-45,42,0,Delhi,Central,Food Processing,Footwear & Shoes,4,12720,,
1005550,Gonzalez,P00024742,F,36-45,38,1,Delhi,Central,Banking,Footwear & Shoes,3,12670,,
1003273,Eric,P00344242,F,36-45,38,0,Uttar Pradesh,Central,Agriculture,Footwear & Shoes,4,12670,,
1003402,Charlotte,P00200642,F,36-45,38,0,Delhi,Central,Healthcare,Footwear & Shoes,4,12621,,
1000946,Chirag,P00178242,F,36-45,44,1,Delhi,Central,Lawyer,Footwear & Shoes,2,12612,,
1000333,Priyanshu,P00288042,F,36-45,40,1,Delhi,Central,Govt,Footwear & Shoes,2,12600,,
1004470,Sylvia,P00218842,F,36-45,41,0,Madhya Pradesh,Central,Lawyer,Footwear & Shoes,1,12577,,
1005452,Russell,P00057242,F,36-45,40,0,Delhi,Central,Govt,Footwear & Shoes,4,12540,,
1001838,Calhoun,P00332242,F,36-45,37,0,Uttar Pradesh,Central,Healthcare,Furniture,2,12523,,
1005620,Madhulika,P00351142,F,36-45,39,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,1,12504,,
1001727,Lanier,P00271142,F,36-45,39,0,Delhi,Central,Agriculture,Footwear & Shoes,2,12502,,
1004335,Aryan,P00313242,F,36-45,38,0,Delhi,Central,Healthcare,Footwear & Shoes,2,12474,,
1003313,Roland,P00054042,F,36-45,42,0,Delhi,Central,Aviation,Footwear & Shoes,3,12444,,
1004647,Vernon,P00319442,F,36-45,45,0,Delhi,Central,Healthcare,Footwear & Shoes,3,12444,,
1005679,Bellavance,P00034042,F,36-45,37,0,Delhi,Central,Healthcare,Footwear & Shoes,3,12433,,
1005914,Pamela,P00109242,F,36-45,39,0,Delhi,Central,Banking,Footwear & Shoes,4,12395,,
1002889,Richard,P00293342,F,36-45,43,0,Madhya Pradesh,Central,Govt,Footwear & Shoes,1,12356,,
1004875,Ober,P00309242,F,36-45,39,0,Delhi,Central,Automobile,Footwear & Shoes,3,12350,,
1000123,Jahan,P00147742,F,36-45,40,1,Uttar Pradesh,Central,Chemical,Footwear & Shoes,1,12307,,
1003957,Erin,P00243942,F,36-45,36,0,Uttar Pradesh,Central,Chemical,Footwear & Shoes,3,12214,,
1000097,Lisha,P00100742,M,36-45,44,0,Uttar Pradesh,Central,Hospitality,Furniture,2,12163,,
1003974,Shubham,P00158942,M,36-45,40,0,Uttar Pradesh,Central,Media,Footwear & Shoes,4,12161,,
1000956,Aayushi,P00361842,F,36-45,38,1,Delhi,Central,Lawyer,Footwear & Shoes,3,12125,,
1000155,Lori,P00080342,F,36-45,43,1,Uttar Pradesh,Central,IT Sector,Food,2,12097,,
1003736,Aman,P00147342,F,36-45,43,0,Uttar Pradesh,Central,Aviation,Furniture,1,12095,,
1000265,Carlisle,P00343442,M,36-45,38,0,Uttar Pradesh,Central,Automobile,Food,2,12071,,
1004148,Dahlen,P00162442,M,36-45,38,1,Uttar Pradesh,Central,Healthcare,Food,2,12047,,
1004189,Koutras,P00085242,M,36-45,44,0,Uttar Pradesh,Central,IT Sector,Food,2,12046,,
1002962,K,P00003242,F,36-45,44,0,Uttar Pradesh,Central,Healthcare,Food,3,12039,,
1005755,Rittenbach,P00110142,M,36-45,42,0,Uttar Pradesh,Central,Aviation,Furniture,4,12009,,
1000415,McCrary,P00159542,M,36-45,45,0,Uttar Pradesh,Central,Agriculture,Food,3,11974,,
1004356,Grace,P00111142,F,36-45,36,0,Madhya Pradesh,Central,IT Sector,Food,1,11972,,
1002298,Zrebassa,P00267542,F,36-45,39,0,Uttar Pradesh,Central,Construction,Food,1,11971,,
1000975,Buch,P00029842,F,36-45,42,1,Uttar Pradesh,Central,Aviation,Furniture,1,11956,,
1002877,Corey-Lock,P00155442,M,36-45,38,0,Madhya Pradesh,Central,Chemical,Food,2,11919,,
1005881,Tulika,P00053042,F,36-45,36,1,Uttar Pradesh,Central,Healthcare,Food,1,11904,,
1003751,Victor,P00331542,M,36-45,43,1,Madhya Pradesh,Central,Healthcare,Food,1,11843,,
